id,url,title,companyName,datePosted,location,salary,workFromHome,Arbetszeit,Softskils,Hardskils,Arbeitsbedingungen,branche,verantwortlichkeiten,sprache,Greed,home_work,textSnippet
13049323,https://www.stepstone.de/jobs--Stellvertretende-Gleichstellungsbeauftragte-Aurich-Ostfriesland-Marketplace-Hub--13049323-inline.html?rltr=1959_9_25_seorl_m_0_0_0_0_1_0,Stellvertretende Gleichstellungsbeauftragte,Stadt Aurich KdöR,2025-09-23,Aurich Ostfriesland,,0,['Teilzeit'],[],[],[],[],['Arbeitszeit'],[],[],['Ofice Work'],"Stadt Aurich KdöR * Aurich Ostfriesland * Befristeter Vertrag * Teilzeit - Sei einer der ersten Bewerber - Bei der Stadt Aurich (Ostfriesland) ist zum nächstmöglichen Zeitpunkt die Stelle der - stellvertretenden - Gleichstellungsbeauftragten - vorerst befristet für die Dauer eines Jahres mit einer wöchentlichen Arbeitszeit von 10,0 Stunden zu besetzen. Eine Verlängerung ist nicht ausgeschlossen. Die stellvertretende Gleichstellungsbeauftragte unterstützt die Gleichstellungsbeauftragte dabei, gemeinsam mit der Verwaltung die Gleichstellung von Frauen und Männern im Rahmen der kommunalen Zuständigkeit umzusetzen. Der Wirkungskreis erstreckt sich auf Grundlage des NKomVG auf alle Vorhaben, Entscheidungen, Programme und Maßnahmen im politischen und verwaltungsinternen Bereich, die Auswirkungen auf die Gleichbehandlung haben können."
11740423,https://www.stepstone.de/jobs--Praktikum-im-Bueromanagement-m-w-d-Berlin-Marketplace-Hub--11740423-inline.html?rltr=1960_10_25_seorl_m_0_0_0_0_1_0,Praktikum im Büromanagement (m/w/d),MISA Akademie & Service GmbH,2025-09-25,Berlin,,0,"['Vollzeit', 'Teilzeit']",['Kommunikationsfähigkeit'],[],[],[],['Beratung'],['Deutsch'],[],['Ofice Work'],"MISA Akademie & Service GmbH * Berlin * Praktikum * Teilzeit, Vollzeit - Schnelle Bewerbung - Wir, die MISA Akademie & Service GmbH, bieten Dir ein interessantes Praktikum im Bereich Personalbeschaffung, Auftragsgewinnung und Einsatzplanung. Im Rahmen Deiner Tätigkeit als Praktikant*in (m/w/d) unterstützt Du unser Team bei laufenden Personalentwicklungsprojekten. Der Einsatz mit einer Dauer von mindestens 1 - 6 Monaten kann modular beginnen. Dieses Praktikum kann sowohl in Vollzeit, als auch in Teilzeit absolviert werden. Aufgaben - Die Mitwirkung im Tagesgeschäft und bei standortübergreifenden Themen, wie z.B. bei der Organisation, Beratung und Betreuung, unsere Kunden runden Dein spannendes Aufgabengebiet ab. Qualifikation:- Du beherrscht die gängigen MS-Office- Du beherrscht die deutsche Sprache Verhandlungssicher- Du bist Team- und Kommunikationsfähigkeit."
12198512,https://www.stepstone.de/jobs--Praktikum-Marketing-Vertrieb-sowie-Trainingsorganisation-Regensburg-Marketplace-Hub--12198512-inline.html?rltr=1964_14_25_seorl_m_0_0_0_0_1_0,Praktikum Marketing & Vertrieb sowie Trainingsorganisation,ti communication GmbH,2025-09-25,Regensburg,,0,"['Vollzeit', 'Teilzeit']",[],[],[],"['Bank', 'Banken']",[],"['Englisch', 'Deutsch']",[],['Ofice Work'],"ti communication GmbH * Regensburg * Praktikum * Teilzeit, Vollzeit - Schnelle Bewerbung - ti communication ist ein weltweit tätiges Dienstleistungsunternehmen mit den Schwerpunkten Intercultural Management & Consulting. Mit über 300 Senior Experts ist das Unternehmen weltweit mit interkulturellen Trainings und Coachings im Einsatz. Zur Unterstützung unseres Marketing- und Vertriebs sowie Trainingsorganisationsteams im ti communication Büro in Regensburg suchen wir laufend Praktikant*innen. Aufgaben - Marketing und Vertrieb - Betreuung der verschiedenen Social-Media-Kanäle - Umsetzungen von Änderungen an den Webseiten, Deutsch/Englisch - Erstellung von Newsletter- und Blog-Beiträgen - Betreuung verschiedener Seminardatenbanken - Allgemeine Büroarbeiten, Recherche-Tätigkeiten (Internet, Telefon) etc. Trainingsorganisation - Technischer Support für MS Teams und Zoom bei"
12184358,https://www.stepstone.de/jobs--Steuerfachangestellter-Lohn-u-Gehaltsbuchhalter-m-w-d-fuer-Steuerkanzlei-Visbek-Marketplace-Hub--12184358-inline.html?rltr=1969_19_25_seorl_m_0_0_0_0_1_0,Steuerfachangestellter / Lohn- u. Gehaltsbuchhalter (m/w/d) für Steuerkanzlei,Büsselmann & Partner Steuerberater PartG mbB,2025-09-16,Visbek,,0,['Vollzeit'],[],[],[],['privat'],['Beratung'],[],[],['Ofice Work'],"Büsselmann & Partner Steuerberater PartG mbB * Visbek * Feste Anstellung * Vollzeit - Sei einer der ersten Bewerber - Schnelle Bewerbung - Büsselmann Steuerberatungsgesellschaft mbH - Die Büsselmann Steuerberatungsgesellschaft mbH ist eine Steuerberatungsgesellschaft mit 14 Mitarbeitern an 3 Standorten in Ganderkesee, Visbek und Nordenham. Wir sind im Bereich der steuerlichen und betriebswirtschaftlichen Beratung tätig und stehen Unternehmen, Freiberuflern sowie Privatpersonen zur Seite, im komplexen Steuerrecht den Überblick zu behalten. Engagiert, kompetent und kreativ beraten wir und unterstützen Sie bei der Erreichung Ihrer individuellen Ziele und unternehmerischen Entscheidungen – unter Beachtung Ihrer wirtschaftlichen Gesamtsituation. Wir möchten wachsen, zukunftsorientiert arbeiten und freuen uns, wenn Sie uns dabei engagiert und mit Freude unterstützen."
12811909,https://www.stepstone.de/jobs--REFERENDAR-INNEN-m-w-d-Goettingen-Marketplace-Hub--12811909-inline.html?rltr=1971_21_25_seorl_m_0_0_0_0_1_0,REFERENDAR:INNEN (m/w/d),Kanzlei für Arbeitsrecht Rechtsanwalt Johannes Hentschel,2025-09-24,Göttingen,,0,['Vollzeit'],[],['Arbeitsrechts'],[],[],[],[],[],['Ofice Work'],"Kanzlei für Arbeitsrecht Rechtsanwalt Johannes Hentschel * Göttingen * Referendariat * Vollzeit - Sei einer der ersten Bewerber - Schnelle Bewerbung - Wir sind leidenschaftliche Expert:innen für Arbeitsrecht und setzen uns jeden Tag für die Rechte von :innen und Betriebsräten ein. Für unsere Mandanten sind wir stets verlässlich und engagiert. Richtung Gegenseite handeln wir konsequent und zielstrebig. Der Umgang im Kanzleiteam ist immer auf Augenhöhe, respektvoll und wertschätzend. Wir sind in allen Bereichen des Arbeitsrechts zu Hause, nicht nur rechtsberatend, sondern auch als Referenten und Fachautoren. So bleibt die Mitarbeit im Team abwechslungsreich und spannend. Wenn Sie aktiv dazu beitragen wollen, für die Rechte von :innen und Betriebsräten einzutreten und gleichzeitig unsere Kanzlei durch Ihre Ideen und Fähigkeiten weiterentwickeln möchten, dann freuen wir u"
12951436,https://www.stepstone.de/jobs--Veranstaltungstechniker-Projektleiter-Material-und-Personaldisponent-m-w-d-Goettingen-Niedersachsen-Marketplace-Hub--12951436-inline.html?rltr=1972_22_25_seorl_m_0_0_0_0_1_0,Veranstaltungstechniker Projektleiter / Material- und Personaldisponent (m/w/d),media complete GmbH,2025-09-16,Göttingen Niedersachsen,,0,['Vollzeit'],[],[],[],"['Bau', 'Medien']",['Beratung'],[],['Leiter'],['Ofice Work'],"media complete GmbH * Göttingen Niedersachsen * Feste Anstellung * Vollzeit - Sei einer der ersten Bewerber - Schnelle Bewerbung - Die medica complete GmbH ist ein professioneller Full-Service-Dienstleister für Licht-, Ton-, Video- und Medientechnik. Über die Grenzen Göttingens hinaus betreuen wir seit vielen Jahren Konzerte, Messen, Tagungen, Kongresse, Hybridevents und Sportveranstaltungen. Von der Beratung vor Ort, über die Planung und Konzeption, bis zur Visualisierung stehen wir unseren Kunden bei der Umsetzung Ihrer Vorstellungen und Wünsche allumfassend zur Seite. Neben den mobilen Einsatz bauen wir nach Kundenwünschen auch hochwertige Festinstallationen ein. Wir suchen einen Projektleiter, der den Überblick behält, der den Bedarf von Material und Personal organisiert und der auch in stressigen Zeiten einen kühlen Kopf bewahrt. o Angebotserstellung - o Personal"
12951611,https://www.stepstone.de/jobs--Personaldisponent-in-Worms-gesucht-m-w-d-Worms-Marketplace-Hub--12951611-inline.html?rltr=1973_23_25_seorl_m_0_0_0_0_1_0,Personaldisponent in Worms gesucht! (m/w/d),SES Sicherheitsdienste & Service GmbH,2025-09-16,Worms,,0,['Vollzeit'],[],[],[],['Bau'],[],[],[],['Ofice Work'],Personaldisponent in Worms gesucht! (m/w/d) * SES Sicherheitsdienste & Service GmbH * Worms * Feste Anstellung * Vollzeit - Sei einer der ersten Bewerber - Schnelle Bewerbung - Ihre Aufgaben - Sie organisieren die Umsetzung unserer Aufträge in der Sicherheitsdienstleistung - Sie führen Sicherheits- und Servicekräfte (m/w/d) und sind für die Dienst- und Urlaubsplanung verantwortlich - Sie sind Ansprechpartner (m/w/d) für unsere bestehenden Kunden und bauen die Beziehungen weiter aus - Sie setzen unsere Qualitätsstandards um und stellen dadurch die Kundenzufriedenheit sicher - Sie unterstützen bei der Erstellung von Angebotskonzepten und nehmen an Begehungen teil - Sie erstellen und pflegen die Dienstanweisungen für unsere Kunden - Ihr Profil - Sie haben idealerweise eine Ausbildung als IHK geprüfte Schutz- und Sicherheitskraft/ Werkschutzfachkraft (m/w/d) abgeschlossen
12444609,https://www.stepstone.de/jobs--Fachberater-Personalabrechnung-m-w-d-Chemnitz-Deutschland-Marketplace-Hub--12444609-inline.html?rltr=1975_1975_25_seorl_m_0_0_0_0_1_0,Fachberater Personalabrechnung (m/w/d),SASKIA Informations-Systeme GmbH,2025-09-15,"Chemnitz, Deutschland",,0,"['Vollzeit', 'Teilzeit']",[],[],[],[],"['Beratung', 'Gehaltsabrechnung']",['Deutsch'],[],['Ofice Work'],"SASKIA Informations-Systeme GmbH * Chemnitz, Deutschland * Feste Anstellung * Teilzeit, Vollzeit - Sei einer der ersten Bewerber - Schnelle Bewerbung - Stellenbeschreibung - Für den Bereich Personalabrechnung suchen wir eine/n Mitarbeiter/in zur Verstärkung unseres Teams in Vollzeit oder Teilzeit. Ihre Aufgaben - Die Personalabrechnung umfasst alle finanziellen Aspekte, die mit der Beschäftigung von Mitarbeitern verbunden sind. Dazu gehören Lohn- und Gehaltsabrechnungen, Sozialversicherungsbeiträge, Steuern und weitere Abzüge. Gemeinsam mit deinem Team im Rechenzentrum stellst du sicher, dass alle Vorgänge korrekt und rechtzeitig durchgeführt werden - nicht nur für uns sondern auch für unsere Kunden. FachgebietBeratung LohnbuchhaltungKarrierelevelBerufseinsteiger/Absolvent Professional Young ProfessionalVertragunbefristetStandortChemnitzZeitmodellTeilzeit VollzeitTäti"
12953657,https://www.stepstone.de/jobs--HR-Service-Partner-m-w-d-Human-Relations-Goettingen-Marketplace-Hub--12953657-inline.html?rltr=2354_4_25_seorl_m_0_0_0_0_0_0,HR Service Partner (m/w/d) - Human Relations,Friedrich Zufall GmbH & Co. KG Internationale Spedition,2025-09-16,Göttingen,,0,['Vollzeit'],[],[],[],['Logistik'],[],[],[],['Ofice Work'],"Friedrich Zufall GmbH & Co. KG Internationale Spedition * Göttingen * Feste Anstellung * Vollzeit - Sei einer der ersten Bewerber - Bei der ZUFALL logistics group nutzen wir unsere Kraft, Logistik nachhaltig achtsam zu gestalten. Unser Anspruch ist es, dass die Dienstleistungen, die wir erbringen, Sinn machen für die Gesellschaft, dass wir eine lebenswerte Umwelt für unsere Enkelkinder erhalten und dass das Unternehmen gut ist für die Menschen, die hier arbeiten. Denn nur so funktioniert Logistik bei #WirbeiZUFALL. Gemeinsam erarbeiteten wir 2024 mit unseren rund 2.150 Kolleg*innen einen Umsatz von mehr als 450 Millionen Euro. Wir bewegen jährlich rund 5,3 Millionen Sendungen weltweit – per Lkw, Flugzeug, Schiff oder im Express Service. In der Kontraktlogistik vertrauen uns Kunden Hightech-Roboter, Kindernahrung, Leuchten und vieles mehr an."
12696962,https://www.stepstone.de/jobs--Finanz-Lohnbuchhalter-in-m-w-d-Finanzbuchhalter-in-Goettingen-Niedersachsen-Marketplace-Hub--12696962-inline.html?rltr=2355_5_25_seorl_m_0_0_0_0_1_0,Finanz- & Lohnbuchhalter/-in (m/w/d) (Finanzbuchhalter/in),Vermessungsbüro Rink GmbH,2025-09-16,Göttingen Niedersachsen,,0,"['Vollzeit', 'Teilzeit']",[],[],[],"['Verkehr', 'Bank', 'Elektro']",['Abwicklung'],[],[],['Ofice Work'],"Vermessungsbüro Rink GmbH * Göttingen Niedersachsen * Feste Anstellung * Teilzeit, Vollzeit - Sei einer der ersten Bewerber - Schnelle Bewerbung - Komm in unser Team (m/w/d)... Ihre Aufgaben • Selbstständige Bearbeitung der Hauptbuchhaltung inkl. Anlagenbuchhaltung • Bearbeitung der Buchhaltungsangelegenheiten im Bereich Kreditoren und Debitoren • Kontenklärungs- und Abstimmarbeiten inkl. Abwicklung des elektronischen Zahlungsverkehrs • Erstellung von Buchungsbelegen • Buchung und Bearbeitung der Eingangsrechnungen, der Bankauszüge, der Reisekostenabrechnungen und der Kassenabrechnungen nach dem Kontenplan • Ansprechpartner für alle steuerlichen und buchhalterischen Fragestellungen • Erstellen von Lohn- und Gehaltsbescheinigungen - Ihr Profil • abgeschlossene Berufsausbildung als Lohn- oder Finanzbuchhalter/-in • Kenntnisse in Simba wären von VorteilAnforderungen an d"
13018620,https://www.stepstone.de/jobs--Referent-in-Personalentwicklung-m-w-d-x-Duesseldorf-Marketplace-Hub--13018620-inline.html?rltr=2356_6_25_seorl_m_0_0_0_0_0_0,Referent:in Personalentwicklung (m/w/d/x),Graf-Recke-Stiftung,2025-09-16,Düsseldorf,,0,['Teilzeit'],[],[],[],[],['Beratung'],[],[],['Ofice Work'],"Graf-Recke-Stiftung * Düsseldorf * Feste Anstellung * Teilzeit - Sei einer der ersten Bewerber - Wir suchen eine engagierte und kompetente Persönlichkeit als Referent:in Personalentwicklung (w/m/d/x) in Teilzeit (30 Wochenstunden), die unser Team verstärkt und maßgeblich zur Weiterentwicklung unserer Mitarbeitenden beiträgt. Wenn Sie eine Leidenschaft für Personalentwicklung haben und innovative Ansätze zur Förderung von Talenten und Kompetenzen verfolgen, freuen wir uns auf Ihre Bewerbung! Ihre Aufgaben * Beratung, Planung und Organisation von Weiterbildungsmaßnahmen sowie Aktualisierung des Weiterbildungskatalogs * Konzeption, Durchführung und Qualitätssicherung von Schulungen, Workshops und interaktiven E-Learning-Modulen * Unterstützung bei der Implementierung eines Learning Management Systems und der Datenpflege * Erstellung individueller Qualifizierungsvereinbar"
12953659,https://www.stepstone.de/jobs--HR-Service-Partner-m-w-d-Human-Relations-Fulda-Marketplace-Hub--12953659-inline.html?rltr=2357_7_25_seorl_m_0_0_0_0_0_0,HR Service Partner (m/w/d) - Human Relations,Friedrich Zufall GmbH & Co. KG Internationale Sp,2025-09-16,Fulda,,2,['Vollzeit'],[],[],[],['Logistik'],[],[],[],['Home Work'],"Friedrich Zufall GmbH & Co. KG Internationale Sp * Fulda * Feste Anstellung * Homeoffice möglich, Vollzeit - Sei einer der ersten Bewerber - Bei der ZUFALL logistics group nutzen wir unsere Kraft, Logistik nachhaltig achtsam zu gestalten. Unser Anspruch ist es, dass die Dienstleistungen, die wir erbringen, Sinn machen für die Gesellschaft, dass wir eine lebenswerte Umwelt für unsere Enkelkinder erhalten und dass das Unternehmen gut ist für die Menschen, die hier arbeiten. Denn nur so funktioniert Logistik bei #WirbeiZUFALL. Gemeinsam erarbeiteten wir 2024 mit unseren rund 2.150 Kolleg*innen einen Umsatz von mehr als 450 Millionen Euro. Wir bewegen jährlich rund 5,3 Millionen Sendungen weltweit – per Lkw, Flugzeug, Schiff oder im Express Service. In der Kontraktlogistik vertrauen uns Kunden Hightech-Roboter, Kindernahrung, Leuchten und vieles mehr an."
12766723,https://www.stepstone.de/jobs--Referendar-in-m-w-d-im-Corporate-Energy-am-Standort-Muenchen-Muenchen-Marketplace-Hub--12766723-inline.html?rltr=2364_14_25_seorl_m_0_0_0_0_1_0,Referendar:in (m/w/d) im Corporate & Energy am Standort München,Field Fisher Waterhouse LLP,2025-09-17,München,,0,['Vollzeit'],[],[],[],[],[],[],[],['Ofice Work'],"Field Fisher Waterhouse LLP * München * Referendariat * Vollzeit - Sei einer der ersten Bewerber - Schnelle Bewerbung - Du bist eine aufgeschlossene Persönlichkeit, die ihr Können in unserer Gemeinschaft einbringen und entfalten will? Du suchst einen Arbeitgeber, der Dich dabei unterstützt, neben Deiner fachlichen Expertise auch Deine individuellen Stärken weiterzuentwickeln? Als “law firm built around people” legen wir seit jeher großen Wert auf den Menschen hinter dem Beruf. Ob als Anwält:in oder in unseren Business Services: Es sind der Austausch von Expertenwissen und innovativen Ideen sowie die Verknüpfung unserer individuellen Talente, die es uns ermöglichen, hervorragende Arbeit für unsere Mandant:innen zu leisten. Wir freuen uns auf Deine Bewerbung! Was Du bei uns machst * Du unterstützt bei umfangreichen Projekten und Transaktionen im Bereich Erneuerbare Ener"
12766626,https://www.stepstone.de/jobs--Referendar-in-m-w-d-am-Standort-Muenchen-Muenchen-Marketplace-Hub--12766626-inline.html?rltr=2365_15_25_seorl_m_0_0_0_0_1_0,Referendar:in (m/w/d) am Standort München,Field Fisher Waterhouse LLP,2025-09-17,München,,0,['Vollzeit'],[],[],[],[],[],[],[],['Ofice Work'],"Field Fisher Waterhouse LLP * München * Referendariat * Vollzeit - Sei einer der ersten Bewerber - Schnelle Bewerbung - Du bist eine aufgeschlossene Persönlichkeit, die ihr Können in unserer Gemeinschaft einbringen und entfalten will? Du suchst einen Arbeitgeber, der Dich dabei unterstützt, neben Deiner fachlichen Expertise auch Deine individuellen Stärken weiterzuentwickeln? Als “law firm built around people” legen wir seit jeher großen Wert auf den Menschen hinter dem Beruf. Ob als Anwält:in oder in unseren Business Services: Es sind der Austausch von Expertenwissen und innovativen Ideen sowie die Verknüpfung unserer individuellen Talente, die es uns ermöglichen, hervorragende Arbeit für unsere Mandant:innen zu leisten. Wir freuen uns auf Deine Bewerbung! Was Du bei uns machst * Datenschutz * Gesellschaftsrecht/M&A * Prozessführung * Vertragsrecht * Medizinrecht * A"
12766831,https://www.stepstone.de/jobs--Referendar-in-m-w-d-im-Arbeitsrecht-am-Standort-Muenchen-Muenchen-Marketplace-Hub--12766831-inline.html?rltr=2366_16_25_seorl_m_0_0_0_0_0_0,Referendar:in (m/w/d) im Arbeitsrecht am Standort München,Field Fisher Waterhouse LLP,2025-09-17,München,,0,['Vollzeit'],[],[],[],[],[],[],[],['Ofice Work'],"Field Fisher Waterhouse LLP * München * Referendariat * Vollzeit - Sei einer der ersten Bewerber - Du bist eine aufgeschlossene Persönlichkeit, die ihr Können in unserer Gemeinschaft einbringen und entfalten will? Du suchst einen Arbeitgeber, der Dich dabei unterstützt, neben Deiner fachlichen Expertise auch Deine individuellen Stärken weiterzuentwickeln? Als “law firm built around people” legen wir seit jeher großen Wert auf den Menschen hinter dem Beruf. Ob als Anwält:in oder in unseren Business Services: Es sind der Austausch von Expertenwissen und innovativen Ideen sowie die Verknüpfung unserer individuellen Talente, die es uns ermöglichen, hervorragende Arbeit für unsere Mandant:innen zu leisten. Wir freuen uns auf Deine Bewerbung! Was Du bei uns machst * Du arbeitest an Mandaten mit Schwerpunkt in der Gestaltung und Umsetzung von Restrukturierungen"
13025076,https://www.stepstone.de/jobs--Sachbearbeiter-m-w-d-im-Personal-und-Lohnbuero-Duisburg-Marketplace-Hub--13025076-inline.html?rltr=2367_17_25_seorl_m_0_0_0_0_1_0,Sachbearbeiter (m/w/d) im Personal- und Lohnbüro,Pape & Grunau GmbH Security und VIP Service GmbH,2025-09-17,Duisburg,,0,['Teilzeit'],[],[],[],[],"['Personalwesen', 'Arbeitsverträge']",[],[],['Ofice Work'],"Pape & Grunau GmbH Security und VIP Service GmbH * Duisburg * Feste Anstellung * Teilzeit - Sei einer der ersten Bewerber - Sicherheit braucht Erfahrung und ist kein Produkt - Mehr als 40 Jahre Erfahrung machen die pape & Grunau GmbH zu einem Global Player im Bereich der Sicherheits- und Servicedienstleistungen. Wir bieten maßgeschneiderte Lösungen für unsere Kunden und suchen eine(n) engagierte(n) und motivierte(n) Sachbearbeiter(in) zur Verstärkung unseres Personal- und Lohnbüros im Duisburger Süden auf Teilzeit ( 25-30 Std/Woche) Ihre Aufgaben - Aufgaben - Allgemeines Personalwesen: Erstellung von Arbeitsverträgen, Dienstausweisen, Abmahnungen, Kündigungen, Urlaubsplänen - Führung von Personalakten - vorbereitende Lohnbuchhaltung - Korrespondenz - Fakturierung und Mahnwesen - Allgemeine Geschäftskorrespondenz per Telefon und/ oder E-Mail"
12178383,https://www.stepstone.de/jobs--Personalberater-m-w-d-bei-der-Talentzeit-Kommunikations-Champion-gesucht-Bielefeld-Talentzeit-GmbH--12178383-inline.html?rltr=2368_18_25_seorl_m_0_0_0_0_1_0,Personalberater (m/w/d) bei der Talentzeit | Kommunikations-Champion gesucht!,Talentzeit GmbH,2025-08-31,Bielefeld,,2,['Vollzeit'],[],[],[],"['Gesundheit', 'Pharma']",[],[],[],['Home Work'],"Talentzeit GmbH * Bielefeld * Feste Anstellung * Homeoffice möglich, Vollzeit - Schnelle Bewerbung - Es ist Zeit für Talente. Es ist Zeit für Dich! Du brennst dafür, mit Menschen zu kommunizieren und Talente in ihre Traumjobs zu vermitteln? Dich begeistert es, gemeinsam mit Kunden nach einer optimalen Lösung zu suchen? Dann suchen wir genau dich! Willkommen in unserem motivierten Team von 30 ambitionierten Kollegen und Kolleginnen! In der pulsierenden Wirtschaftsmetropole Bielefeld betreiben wir mit Leidenschaft und Herzblut mehrere herausragende Online-Plattformen für die direkte Personalvermittlung im Gesundheitsbereich. Hier bei uns hast du die einzigartige Chance, jeden Tag einen bedeutenden Beitrag zur medizinischen und pharmazeutischen Versorgung zu leisten und aktiv gegen den Fachkräftemangel anzukämpfen."
11945836,https://www.stepstone.de/jobs--Ehrenamtliche-Mitarbeiter-m-w-d-zur-Unterstuetzung-der-sozialen-Betreuung-in-Fuessen-Fuessen-Marketplace-Hub--11945836-inline.html?rltr=1976_1_25_seorl_m_0_0_0_0_0_0,Ehrenamtliche Mitarbeiter (m/w/d) zur Unterstützung der sozialen Betreuung in Füssen,BRK Kreisverband Ostallgäu,2025-09-23,Füssen,,0,['Teilzeit'],[],[],[],[],[],[],[],['Ofice Work'],"BRK Kreisverband Ostallgäu * Füssen * Feste Anstellung * Teilzeit - Sei einer der ersten Bewerber - Das Bayerische Rote Kreuz - Körperschaft des öffentlichen Rechts - ist einer der größten Wohlfahrtsverbände und die führende Hilfsorganisation in Bayern. Es gliedert sich in 73 Kreisverbände, 5 Bezirksverbände und die Landesgeschäftsstelle. Es werden ca. 23.000 Mitarbeiterinnen und Mitarbeiter beschäftigt und rund 150.000 ehrenamtliche Helferinnen und Helfer sind im Einsatz. Kreisverband Ostallgäu - ab sofort - Ehrenamtlich - unbefristet - BRK St. Martin Seniorenzentrum in Füssen - Das Bayerische Rote Kreuz, Körperschaft des öffentlichen Rechts, ist ein großer Wohlfahrtsverband und die führende Hilfsorganisation in Bayern. Der BRK-Kreisverband Ostallgäu beschäftigt ca. 900 MitarbeiterInnen. Darüber hinaus sind rund 2300 ehrenamtliche Helfer und Helferinnen im Einsatz."
11949556,https://www.stepstone.de/jobs--Mitarbeiter-innen-fuer-die-Inklusion-und-Schulbegleitung-Integrations-Inklusionsfachkraft-Attendorn-Marketplace-Hub--11949556-inline.html?rltr=1978_3_25_seorl_m_0_0_0_0_1_0,Mitarbeiter/innen für die Inklusion und Schulbegleitung (Integrations-/Inklusionsfachkraft),Drk-kreisverband Olpe E.v.,2025-09-23,Attendorn,,0,"['Vollzeit', 'Teilzeit']","['Flexibilität', 'Verantwortungsbewusstsein']",[],[],[],[],[],[],['Ofice Work'],"Drk-kreisverband Olpe E.v. * Attendorn * Feste Anstellung * Teilzeit, Vollzeit - Schnelle Bewerbung - Wir suchen ab sofort zur Unterstützung unseres Dienstes flexible und motivierte Mitarbeiterinnen und Mitarbeiter in Teilzeit oder als geringfügig Beschäftigte. Sie begleiten Kinder mit besonderem Förderbedarf in den Regelschulen des Kreises Olpe oder auch am Nachmittag bei der Freizeitgestaltung. - Unterstützung und Begleitung von Kindern und Jugendlichen im Schulalltag, bei Klassenfahrten und Ausflügen! - Unterstützung und Begleitung am Nachmittag - Ihr Profil:- Humanistische Grundhaltung für den Umgang mit Kindern und Jugendlichen mit Behinderung - Verantwortungsbewusstsein, Flexibilität und Einsatzbereitschaft - gute Beobachtungsgabe und Einfühlungsvermögen - Sie sind empathisch und den Menschen zugewandt"
11888650,https://www.stepstone.de/jobs--Inklusionsassistent-innen-mit-Herz-gesucht-paedagogische-pflegerische-Fachkraefte-gesucht-Integrations-Inklusionsfachkraft-Hennef-Sieg-Marketplace-Hub--11888650-inline.html?rltr=1979_4_25_seorl_m_0_0_0_0_1_0,Inklusionsassistent:innen mit Herz gesucht - pädagogische/ pflegerische Fachkräfte gesucht (Integrations-/Inklusionsfachkraft),Fiona Fuchs Inklusionsfuchs,2025-09-23,Hennef (Sieg),,0,['Teilzeit'],['Zusammenarbeit'],[],[],[],[],[],[],['Ofice Work'],"Fiona Fuchs Inklusionsfuchs * Hennef (Sieg) * Feste Anstellung * Teilzeit - Schnelle Bewerbung - Inklusionsfuchs ist ein mobiler heilpädagogischer Dienst, der sich auf die Bereitstellung von Inklusionsassistenzen (Kita-Assistenz und Schulbegleitung) für Kinder in Kindertagesstätten und Schulen konzentriert. Unser Hauptziel ist es, die uneingeschränkte Teilhabe von Kindern mit Behinderungen oder Kindern, die von Behinderungen bedroht sind, am Alltag in der Kita und Schule zu ermöglichen. Wir bieten Unterstützung der Kindertagesstätten bei der Integration und Förderung der Kinder sowie eine enge Zusammenarbeit mit , Eltern und weiteren Fachkräften, um eine ganzheitliche Betreuung sicherzustellen. Durch unsere mobile Dienstleistung im Gebiet Nordrhein-Westfalen (NRW) und Rheinland-Pfalz (RPL), können wir ein großes Einzugsgebiet abdecken und viele Eltern und Kinder unter"
12804013,https://www.stepstone.de/jobs--Mitarbeiter-Personalentwicklung-m-w-d-Neuhof-Marketplace-Hub--12804013-inline.html?rltr=1980_5_25_seorl_m_0_0_0_0_1_0,Mitarbeiter Personalentwicklung (m/w/d),Maschinenbau Schleicher Inh. Markus Schleicher,2025-09-23,Neuhof,,0,['Vollzeit'],[],[],[],"['Maschinenbau', 'Bau', 'Elektro']",[],[],[],['Ofice Work'],"Maschinenbau Schleicher Inh. Markus Schleicher * Neuhof * Feste Anstellung * Vollzeit - Sei einer der ersten Bewerber - Schnelle Bewerbung - Über uns - Die Schleicher Gruppe, zu der Tochterunternehmen wie die Elektrobau Bellinger GmbH, BAGERA Bau GmbH, BBP Planungs- und Projektierungs GmbH oder die Rohrleitungsbau Bellinger GmbH gehören, beschäftigt rund 250 Mitarbeitende und ist mit ihren Niederlassungen in Hessen, Thüringen und Bayern gefragter Lösungspartner für den Leitungsbau im Bereich der Energie-, Gas-, Wasser- und Datenversorgung. Unseren Kunden garantieren wir Leistungen aus einer Hand von der Projektierung über den Tiefbau und die Elektromontage bis hin zur Vermessung. Die Anbindung von Energieerzeugern aus Wind- und Sonnenkraft steht dabei im Fokus unserer Arbeit. Damit sind wir ganz vorn dabei, bei der Energiewende unseres Landes. Du auch? Deine Stelle"
